title,date,link,content
"
Urusi kulipa kisasi,Marekani yahusishwa.
","Ijumaa , 5th Mei , 2023",https://www.eatv.tv/news/current-affairs/urusi-kulipa-kisasimarekani-yahusishwa,"  Waziri wa Mambo ya Nje wa Urusi Sergei Lavrov amesema shambulizi la ndege isiyo na rubani katika ikulu ya Urusi, Kremlin, kilikuwa ""kitendo cha uhasama"" na nchi hiyo itajibu kwa kuchukua hatua madhubuti.  Urusi inaishutumu Ukraine kwa kurusha ndege hiyo katika ikulu ya Kremlin katika jaribio la kumuua Rais Vladmir Putin.Urusi imesema Marekani inahusika kupanga shambulizi hilo. Akizungumza leo na waandishi habari nchini India, Lavrov amesema ni wazi kwamba ""magaidi wa Ukraine wasingeweza kufanya hivyo peke yao bila Marekani kufahamu."" Hata hivyo, Ukraine imekanusha madai hayo na Marekani imeyapuuza ikisema ni ya ""uongo"". Wakati huo huo, kiongozi wa kundi binafsi la kijeshi la Urusi, Wagner, Yevgeny Prigozhin amesema kikosi chake kitaondoka Bahkmut, Ukraine Mei 10. Prigozhin amesema leo kuwa wataondoka kwa sababu ya kupoteza wapiganaji wake wengi na ukosefu wa silaha. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Tuhuma za siri kwa Urusi kuhusu Ukraine
","Ijumaa , 5th Mei , 2023",https://www.eatv.tv/news/current-affairs/tuhuma-za-siri-kwa-urusi-kuhusu-ukraine,"  Mashirika ya kijasusi ya Ukraine yaliripoti wiki hii kwamba yalifichua mpango wa kusafirisha injini za ndege ya kijeshi ya An-74 kutoka Ukraine hadi Iran.wachunguzi wa Ukraine wanadai kwamba Iran imekuwa ikitumika kama nchi ya kati tu ilhali Urusi anaweza kuwa mnunuzi halisi.  Habari hii ilianza mwaka 2011, wakati shirika la ndege la Lviv Airlines lilifutiliwa mbali nchini Ukraine. Kisha mali zote za shirika hili la ndege zilipaswa kuhamishiwa kwenye mfuko wa mali ya serikali, lakini kulikuwa na usiri mkubwa hali ya kwamba serikali ilifichwa huku sehemu ya mali ya shirika hilo ikipelekwa katika mikoa mingine kwa uuzaji zaidi. Vipuri vya ndege nchini Ukraini viko chini ya udhibiti wa mauzo ya nje, kwa hivyo haingewezekana kuviuza hivyo hivyo. Walipanga kuvificha na kuvitoa nje chini ya vipengele vya mabomba ya gesi kwa kutumia nyaraka za kughushi. Kwa hili, wanunuzi wa kigeni waliahidi kulipa $ 400,000 kwa kila injini. Kulingana na vyanzo vya mamlaka ya uchunguzi, hii inaweza kuwa mpango wa magendo kwa ajili ya kusafirisha bidhaa za kijeshi kutoka Ukraine hadi Urusi kupitia nchi tatu. Kwa uwezekano wote, ununuzi huo ulikusudiwa kwa ndege za usafirishaji wa jeshi la Urusi. D-36 ni injini ya ndege ya turbojet yenye mzunguko wa pande mbili, iliyozalishwa kwa wingi katika kiwanda cha Zaporizhzhya Motor Sich mnamo 1977 kwa ajili ya ndege ya Antonov. An-74 ni muundo wa polar wa ndege ya usafirishaji ya An-72, ndege iliyofanikiwa sana ya usafirishaji na nyepesi iliyotengenezwa katika Ofisi ya Ubunifu ya Antonov miaka ya 1970. Kwa sababu ya kumiliki eneo lisilo la kawaida la injini juu ya ndege, ndege hii inaweza kutua kwenye njia ndogo,ambazo ni duni. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Shambulizi la kumuua Putin lakwama
","Alhamisi , 4th Mei , 2023",https://www.eatv.tv/news/current-affairs/shambulizi-la-kumuua-putin-lakwama,"  Picha ya vidio inayoonyesha droni ikilipuka juu ya Kremlin katika shambulio linalodaiwa kufanywa na Ukraine dhidi ya Rais wa Urusi imesambazwa Jumatano na mitandao kadhaa ya habari. Huku Ukraine ikikanusha shutuma hizo  Video hiyo inaonyesha kifaa kinachoruka kikirabia kuba ya jengo la baraza la Seneti katika Kremlin, na kulipuka kabla ya kulifikia. Urusi imeituhumu Ukraine kuishambulia Kremlin kwa droni usiku wa kuamkia Jumatano, katika jaribio lililofeli la kumuuwa Rais Vladmiri Putin, shutuma ambazo Kyiv imekana. Rais Putin hakuwepo Kremlin wakati shambulio hilo likitokea, ambapo msemaji wake Dmitry Peskov ameliambia shirika la habari la serikali ya Urusi Ria Novosti, kwamba rais huyo alikuwa katika makazi yake ya Novo-Ogaryovo, nje ya Moscow. Hata hivyo hakukuwa na uhakiki huru wa shambulio hilo ambalo maafisa wa Urusi wanasema lilitokea usiku lakini bila kuwasilisha ushashidi kuthibitisha madai hayo. Na wala maafisa hao hawakusema kwanini imechukuwa zaidi ya masaa 12 kuripoti tukio hilo. Mshauri wa rais wa Ukraine Mykhailo Podolyask amekanusha ushiriki wowote katika tukio hilo linalodaiwa kuwa ni shutuma kubwa zaidi ambayo Urusi imetoa dhidi ya Ukraine tangu kutuma wanajeshi kuivamia nchi hiyo jirani zaidi ya miezi 14 iliyopita.   Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Shambulizi la ndege Ukraine 12 wafariki
","Ijumaa , 28th Apr , 2023",https://www.eatv.tv/news/current-affairs/shambulizi-la-ndege-ukraine-12-wafariki,"  Urusi imerusha makombora katika miji kote nchini Ukraini hii leo na kuua takriban watu 12 katika mashambulio makubwa ya kwanza ya anga katika kipindi cha karibu miezi miwili.  Mashambulizi haya ya asubuhi yalitekelezwa wakati Kyiv inajiandaa kufanya mashambulizi ya kujaribu kulirejesha tena eneo lililokaliwa na Urusi. Katika jiji la kati la Uman, wazima moto walipambana na moto mkali katika jengo la makazi ambalo lilikuwa limeshambuliwa kwenye ghorofa ya juu. Takriban watu 10 waliuawa, wakiwemo watoto wawili, na tisa walipelekwa hospitalini, gavana wa mkoa Ihor Taburets alisema. Mwanaume mtu mzima aliyevalia barakoa aliliakwa uchungu, na mwanamke akaja kumliwaza. ""Mwanzoni madirisha yalilipuliwa, kisha mlipuko mkubwa ukatokea,"" mkazi wa jengo hilo la ghorofa ambaye alijitambulisha kwa jina moja la Olga alisema wakati waokoaji wakiendelea kufukua vifusi. ""Kila kitu kilirushwa nje."" Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
China na Urusi damu damu, wakutana leo
","Jumatatu , 20th Mar , 2023",https://www.eatv.tv/news/current-affairs/china-na-urusi-damu-damu-wakutana-leo,"  Rais wa China Xi Jinping yuko mjini Moscow kwa ziara ya siku mbili na mazungumzo na Rais wa Urusi Vladimir Putin.     Hii ni ziara ya kwanza ya Xi nchini Urusi tangu wanajeshi wa Urusi walipoivamia Ukraine mwaka 2022. Rais huyo  anatarajiwa kupata chakula cha mchana na Putin baadaye, na kufanya mazungumzo rasmi Jumanne. Ziara hiyo inafanyika siku chache baada ya Mahakama ya Kimataifa ya Uhalifu (ICC) kutoa waranti wa kukamatwa kwa Rais Putin kwa madai ya uhalifu wa kivita. Beijing imeielezea kama ziara ya urafiki na amani, huku Urusi ikisema viongozi hao watajadili ushirikiano kamili na ushirikiano wa kimkakati. Mwezi uliopita Beijing ilitoa mapendekezo ya kumaliza vita nchini Ukraine, ambapo nchi za Magharibi zimetoa mapokezi ya vuguvugu Awali mataifa ya Magharibi yaliionya Beijing dhidi ya kuipatia Moscow silaha. Madai hayo yanakanushwa na china. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Wafanyabiashara wa Tanzania kuwekeza Slovakia.
","Jumapili , 26th Feb , 2023",https://www.eatv.tv/news/business/wafanyabiashara-wa-tanzania-kuwekeza-slovakia,"  Balozi wa Heshima wa Jamhuri ya Slovakia nchini Tanzania Mhe. Moustafa Khataw ametoa wito kwa wafanyabiashara wa Tanzania kuchangamkia fursa za kiuchumi kwa kushirikiana na wenzao wa nchi hiyo ambao wameonesha nia ya dhati ya kutaka kuwekeza Pamoja kufanya biashara na Tanzania.  Khataw ameyasema hayo katika wakati wa kongamano la uwekezaji na biashara la Umoja wa Nchi za Ulaya lililofanyika kwa siku mbili katika ukumbi wa Mikutano wa Kimataifa wa Julius Nyerere jijini Dar es salaam. Amesema Slovakia, iliyojipatia uhuru wake Januari 1, 1993 baada ya kuvunjika kwa amani umoja wake na Czechoslovakia, ni nchi iliyoendelea na yenye uchumi wa hali ya juu wa kipato, ikishika nafasi ya 45 katika Kielelezo cha Maendeleo ya Kibinadamu. “Kuvurugika kwa uchumi katika maeneo yao kutokana na mgogoro wa Urusi na Ukraine wenzetu hawa wa Slovakia wameamua kugeukia Afrika kuendeleza shughuli zao za biashara na uzalishaji na wamevutiwa mno na Tanzania kwa kuwa nchi ya amani na vivutio vyema vya uwekezaji”, amesema Khataw. Khatawa amesema jumla ya makampuni 18 toka Slovakia yamehudhuria kongamano hilo la biashara la EU lililofunguliwa siku ya Alhamisi na Makamu wa Rais Dkt Philip Mpango na kufungwa siku ya Ijumaa na Rais wa Zanzibar Dkt. Hussein Ali Mwinyi. Pamoja na mambo mengine, amesema makampuni kadhaa yamedhamiria kuwekeza nchini Tanzania katika Nyanja mbalimbali, ikiwemo ujenzi wa nyumba bora za bei nafuu na uzalishaji wa mbolea halisi. Amesema Slovakia pia ni wazalishaji wakuu wa magari kwa kila mtu duniani, ambapo ilitengeneza jumla ya magari milioni 1.1 mwaka wa 2019, ikiwa ni asilimia 43 ya jumla ya pato lake la kiviwanda. 
	  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Afrika ipo njia panda vita ya Ukraine
","Ijumaa , 24th Feb , 2023",https://www.eatv.tv/news/current-affairs/afrika-ipo-njia-panda-vita-ya-ukraine,"  Nchi kumi na tano za Afrika zilijizuia  kupiga kura ya azimio la kulaani uvamizi wa Urusi nchini Ukraine karibu mwaka mmoja uliopita, huku 28 zikiunga mkono kura hiyo    Baraza Kuu la Umoja wa Mataifa mjini New York lenyewe linaunga mkono kwa kiasi kikubwa azimio la kulaani uvamizi wa Urusi nchini Ukraine karibu mwaka mmoja uliopita. Azimio hilo limetoa wito wa kuondolewa kwa wanajeshi wake nchini Ukraine na kusitishwa kwa mapigano. Hatua hiyo haina mashiko kisheria bali ina uzito wa kisiasa. Hatua hiyo Iliungwa mkono na mataifa 141 huku 32 yakijizuia na saba kupiga kura dhidi yake. Takriban nusu ya waliotengwa walikuwa wanatoka Afrika. Afrika Kusini, Ethiopia, Algeria, Angola, Burundi, Namibia, Jamhuri ya Afrika ya Kati, Congo-Brazzaville, Gabon, Guinea, Msumbiji, Sudan, Togo, Uganda na Zimbabwe zilijizuia kupiga kura. Eritrea na Mali zilikuwa nchi pekee za Afrika zilizopiga kura ya kupinga. Lakini Senegal, Burkina Faso, Cameroon, Equatorial Guinea, Eswatini na Guinea-Bissau hazikushiriki katika uchaguzi huo.   Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Putin na Biden waunguruma katika hotuba zao leo
","Jumanne , 21st Feb , 2023",https://www.eatv.tv/news/current-affairs/putin-na-biden-waunguruma-katika-hotuba-zao-leo,"  Rais wa Urusi Vladimir Putin amezungumza kwa kirefu kuhusu vita vya Urusi dhidi ya Ukraine katika hotuba ya hali ya taifa.   Katika hotuba hiyo amezilaumu nchi za Magharibi kwa kuchochea vita na kuvizidisha, akisema Marekani na washirika wake wanatafuta nguvu isiyo na mipaka. Katika tangazo pekee kubwa, alisema anasitisha ushiriki wa Urusi katika makubaliano makubwa ya kudhibiti silaha na Marekani.  Hotuba hiyo imekuja kuelekea  maadhimisho ya kwanza ya uvamizi kamili wa Urusi nchini Ukraine siku ya Ijumaa. Wakati hayo yakijiri  Rais wa Marekani Joe Biden anatarajiwa kuweka wazi mtazamo wake kuhusu vita vya Ukraine kama vita vya demokrasia wakati wa hotuba yake baadaye Jumanne. Atatoa hotuba yake katika mji mkuu wa Poland, Warsaw ikiwa ni siku moja baada ya ziara yake ya kushtukiza nchini Ukraine. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Siri ya wanawake wa Urusi kuzalia Agentina
","Jumamosi , 11th Feb , 2023",https://www.eatv.tv/news/current-affairs/siri-ya-wanawake-wa-urusi-kuzalia-agentina,"  Zaidi ya wanawake wajawazito 5,000 wa Urusi wameingia Argentina katika miezi ya hivi karibuni, wakiwemo 33 kwa ndege moja siku ya Alhamisi, maafisa wanasema  Waliowasili hivi karibuni wote walikuwa katika wiki za mwisho za ujauzito, kulingana na shirika la kitaifa la uhamiaji. Inaaminika kuwa wanawake hao wanataka kuhakikisha watoto wao wanazaliwa nchini Argentina ili kupata uraia wa Argentina. Idadi ya wanaowasili imeongezeka hivi karibuni, ambayo vyombo vya habari vya ndani vinapendekeza ni matokeo ya vita nchini Ukraine.. Kati ya wanawake 33 waliowasili katika mji mkuu wa Argentina kwa ndege moja siku ya Alhamisi, watatu walikamatwa kwa sababu ya ""matatizo ya nyaraka zao"", wakiungana na wengine watatu waliowasili siku iliyopita, mkuu wa shirika la uhamiaji Florencia Carignano aliambia La Nacion. Wanawake wa Urusi awali walidai kuwa walikuwa wakitembelea Argentina kama watalii, alisema ""Katika matukio haya ilibainika kuwa hawakuja hapa kujihusisha na shughuli za utalii. Walikiri wenyewe."" Alisema wanawake wa Urusi walitaka watoto wao wawe na uraia wa Argentina kwa sababu ilitoa uhuru zaidi kuliko pasipoti ya Urusi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Amani yazidi kufifia vita ya Ukraine-Guterres
","Jumanne , 7th Feb , 2023",https://www.eatv.tv/news/current-affairs/amani-yazidi-kufifia-vita-ya-ukraine-guterres,"  Katibu Mkuu wa Umoja wa Mataifa Antonio Guterres ameelezea hofu yake, kwamba vita vya Ukraine vinaweza kusambaa zaidi, na kuonya kwamba fursa ya kupata amani inafifia.  Guterres ameyasema hayo wakati akilihutubia Baraza Kuu la Umoja wa Mataifa mjini New York, siku chache kabla ya kutimia mwaka mmoja tangu Urusi ilipoanzisha vita dhidi yaUkraine. Katibu mkuu huyo amesema vita hivyo vimesababisha mateso yasiyosemeka kwa watu wa Ukraine, na vinaambatana na athari kubwa kwa dunia nzima. Antonio Guterres amesema dunia inaelekea katika vita vipana bila kujitambua, huku umwagaji wa damu ukizidi kuongezeka. Amekemea vitisho vya kutumia silaha za maangamizi, akisema kinachozungumzwa na Urusi kuhusu matumizi ya nyuklia ya kimkakati hakiingii akilini. Kiongozi huyo ametahadharisha kwamba hatari kubwa ya kinyuklia inaweza kutokea kwa makusudi au kwa ajali. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Urusi,Ukraine yabadilishana wafungwa wa kivita
","Jumapili , 5th Feb , 2023",https://www.eatv.tv/news/current-affairs/urusiukraine-yabadilishana-wafungwa-wa-kivita,"  Wafungwa kadhaa wa kivita wa Urusi na Ukraine wamerejea nyumbani kufuatia mpango wa kubadilishana wafungwa. Mshauri mwandamizi katika ofisi ya rais Andriy Yermak amesmea kuwa wanajeshi 116 wa Ukraine wameachiliwa huru  Amesema wafungwa wa kivita walioachiwa wanajumuisha waliokuwa katika mji wa Mariupol wakati wa mzingiro wa miezi kadhaa wa Moscow, pamoja na wapiganaji kutoka mkoa wa Kherson na walenga shabaha waliokamatwa wakati wa mapambano makali yanayoendelea ya kuudhibiti mji wa mashariki wa Bakhmut. Maafisa wa Ulinzi wa Urusi nao wametangaza kuwa askari 63 wa Urusi wamerejea nyumbani kutoka Ukraine kufuatia ubadilishanaji huo wa wafungwa, wakiwemo wafungwa wa kile kilichotajwa kuwa ""kitengo maalum"" ambao kuwachiwa kwao kulitokana na mazungumzo ya upatanishi na Umoja wa Falme za Kiarabu. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Marekani kutoipa ndege Ukraine.
","Jumanne , 31st Jan , 2023",https://www.eatv.tv/news/current-affairs/marekani-kutoipa-ndege-ukraine,"  Rais wa Marekani Joe Biden amefutilia mbali uwezekano wa kutuma ndege za kivita za F-16 nchini Ukraine, licha ya wito mpya kutoka kwa maafisa wa Ukraine wa kuomba msaada wa ulinzi wa anga.  Rais wa Marekani Joe Biden Kauli yake inakuja siku moja baada ya kiongozi wa Ujerumani pia kukataa kutuma ndege za kivita ambapo Ukraine imesema inahitaji ndege hizo kuchukua udhibiti wa anga yake katika vita vinavyoendelea dhidi ya Urusi. F-16 Fighting Falcons inachukuliwa sana kuwa mojawapo ya ndege za kivita zinazotegemewa zaidi duniani na hutumiwa na nchi nyingine, kama vile Ubelgiji na Pakistan. Hata hivyo, Bw Biden amepinga mara kwa mara ombi la Ukraine la kutaka ndege hizo, badala yake akalenga kutoa msaada wa kijeshi katika maeneo mengine huku Marekani ikitangaza kuipatia Kyiv vifaru 31 vya Abrams, huku Uingereza na Ujerumani pia zikiahidi msaada sawia na huo. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Aliyefia vitani Ukraine kuzikwa Mbeya
","Ijumaa , 27th Jan , 2023",https://www.eatv.tv/news/current-affairs/aliyefiavitani-ukraine-kuzikwa-mbeya,"  Mwili wa Mtanzania Nemes Tarimo aliyefariki dunia akipigana vita nchini Ukraine upande wa Urusi utaagwa hii leo jijini Dar es Salaam, na utasafirishwa kupelekwa Kijiji cha Kasyeto Tukuyu mkoani Mbeya, kwa ajili ya mazishi yatakayofanyika kesho Januari 28, 2023.  Nemes Tarimo Mwili wa Nemes umewasili nchini Tanzania asubuhi ya leo Januari 27, 2023, na alifariki dunia Oktoba 24, 2022.  Waombolezaji wa msiba wa Nemes uliopo Kimara Dar es Salaam Kwa mujibu wa taarifa iliyotolewa na Waziri wa Mambo ya Nje na Ushirikiano wa Afrika Mashariki Dkt. Stergomena Tax, Mtanzania huyo alikwenda nchini Urusi mwaka 2020 kwa ajili ya masomo ya shahada ya uzamili katika fani ya biashara, lakini mwezi Machi 2022 alipatikana na hatia ya uhalifu na kuhudukumiwa kifungo cha miaka 7 na umauti ukamkuta  Oktoba 24, 2022 akiwa vitani. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Tanzania yaunga mkono mkakati wa IMF
","Jumatatu , 23rd Jan , 2023",https://www.eatv.tv/news/current-affairs/tanzania-yaunga-mkono-mkakati-wa-imf,"  Waziri wa Fedha na Mipango, Dkt. Mwigulu Lameck Nchemba, amesema kuwa Tanzania inaunga mkono mpango ulioanzishwa na Shirika la Fedha la Kimataifa (IMF) la kuingiza masuala ya kijinsia kwenye utekelezaji wa mipango yake ya maendeleo  Dkt. Nchemba ametoa kauli hiyo wakati akifungua mkutano wa majadiliano kuhusu mkakati wa Shirika hilo wa kuingiza masuala ya kijinsia kwenye mipango yake, uliofanyika jijini Dar es Salaam na kuwashirikisha wadau mbalimbali kutoka ndani na nje ya nchi 
	Amesema kuwa kwa upande wa Tanzania, Serikali itaendelea kutilia mkazo masuala hayo ya kijinsia kwa kuwekeza rasilimali fedha katika kuboresha afya ya mama na mtoto, utoaji elimu bila ada, na kuwawezesha wanawake kiuchumi 
	Dkt. Ncheba ameiomba jumuiya ya kimataifa kuendelea kushirikiana na Serikali katika kufanikisha masuala hayo na kusifu ushirikiano uliopo kati ya Tanzania na IMF ambapo ushirikiano huo umelenga katika maeneo matatu ikiwemo kuelekeza bajeti kubwa kwenye maendeleo ya watu kwa kuboresha makusanyo ya ndani kupitia kodi, kuboresha mazingira ya ufanyaji biashara na  kuimarisha usimamizi na matumizi ya fedha za Umma 
	Alisema kuwa maendeleo ya kijamii katika sekta ya fedha na kuimarika kwa uchumi katika miaka ya hivi karibuni kumechangia kuongezeka kwa miaka ya kuishi kwa watanzania, kupungua kwa vifo wa watoto chini ya umri wa miaka mitano, kupungua kwa udumavu pamoja na kuongezeka kwa idadi ya wanafunzi wa jinsi zote wanaojiunga na masomo kwenye shule za msingi. 
	Akizungumza kwenye mkutano huo, Mkurugenzi wa Kituo cha Shirika la Fedha la Kimataifa Mashariki (AFRITAC), Bi. Li Xiangming, alisema kuwa Uamuzi wa Shirika lake wa kuingiza masuala ya kijinsia kwenye mipango yake umelenga kujenga jamii yenye usawa na kuwawezesha wanawake kushiriki katika kujenga uchumi na kupata maendeleo endelevu. 
	Alitaja baadhi ya maeneo yatakayotiliwa mkazo zaidi katika mkakati huo kuwa ni pamoja na kuwawezesha wanawake kiuchumi, kumiliki ardhi, kupata elimu bora na kupiga vita aina zote za ukatili wa kijinsia zinazokwamisha maendeleo ya mwanamke na mtoto. 
	Kwa upande wake, Mwakilishi Mkazi na Mratibu wa Shirika la Umoja wa Mataifa, Bw. Zlatan Milisic, aliipongeza Tanzania kwa kusimamia uchumi wake vizuri licha ya kuwepo kwa changamoto za Uviko 19 panoja na vita vinavyoendelea baina ya Urusi na Ukraine. 
	Aliahidi kuwa IMF kwa kushirikiana na Umoja wa Mataifa wataongeza jitihada katika kuiwezesha Tanzania kufikia malengo yake ya maendeleo ya milenia katika masuala mbalimbali ikiwemo kuwawezesha wanawake kiuchumi ili kujenga jamii iliyobora na jumuishi kiuchumi na kijamii. 
	Mkutano huo wa majadiliano kuhusu mkakati wa IMF wa kuingiza masuala ya kijinsia katika mipango yake umehudhuriwa na wadau mbalimbali kutoka ndani na nje ya nchi. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Urusi yafanya ziara Afrika Kusini
","Jumatatu , 23rd Jan , 2023",https://www.eatv.tv/news/current-affairs/urusi-yafanya-ziara-afrika-kusini,"  Serikali ya Afrika Kusini imesambaza picha na video za ziara ya Waziri wa Mambo ya Nje wa Urusi Sergei Lavrov, ambapo amekutana na mwenzake wa Afrika Kusini Naeldi Pandor mjini Pretoria  Licha ya nchi nyingi za Magharibi kukata uhusiano na Urusi juu ya uvamizi wa Ukraine, nchini Afrika Kusini msimamo unabaki kuwa katikati. Licha ya shinikizo kadhaa la kulaani uvamizi wa Urusi, Afrika Kusini imeendelea kutoegemea upande wowote   kwa kukatishwa tamaa na Ukraine Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
